"Date","Time","Course","Horse","EvP","E--B","BrP","B--M","MoP","E--M","NRs","Odds","E--SP","Finishing Position","UR1_Rank","Jockey","Trainer","dyLTO","UR1","DSLR","OR","dyHA","dyMR","dyAVG(X)","dyHC","dyMR(X)","dy2HA","dyAVG","TissueRating","PFR","TIS+PFR","Pace","Time","Distance","Race Type","Class","ClassNumber","DistanceInYards","JockeyClaim","Prize","Race","Fin Pos","UR2","UR3","UR4","Pounds","Form","Won Since","Plc Since","Runs Since","SR Since","Plc SR Since","P/L Since","Won Before","Plc Before","Runs Before","SR Before","Plc SR Before","Finished Races SR","P/L Before","VDW","Class LTO","New Class LTO","Value LTO","Pounds LTO","Distance LTO","Distance in Yards LTO","BSP_(Decimal)_LTO","SP_(Decimal)_LTO","PaceForm","Pace %","Draw","Age","Weight","History","#","Rating","Classifications","Course Characteristics","Qual","Tissue Odds","Tissue Numerical Odds","Min Age","Max Age","Hcap Limit","Runners","Orig_Runners","Main","Main Stats","Stats","Trn Stats","Jky Stats","TrnJky Stats","Hrs Stats","DSLR(F)","DSLR(J)","Colour","Sex","Dam","Sire","Equip","Pen","Draw IV","FWins","FRuns","fPRB","fPRB^2","50% Low SR","70% Low SR","PvSTot","PvSTotL3","50% High SR","12 Tick Higher SR","BSP","IR_Lowest","%DiffLOW","IR_Highest","Replay","%DiffHIGH","Sex","t7PRB","t14PRB","t28PRB","t56PRB","UR5","UR6","Numerical Odds","POSAFTUPG","CHGPOS","LTO_POSAFTUPG","LTO_CHGPOS"
"31/08/2026","15:45","Cartmel","Belles Benefit","5.50","33.33","7.00","-16.67","6.00","11.11","NO","","0.00","","6","Harry Bannister","Ben Case","58","108","44","106","75","57","58","G","58","71","50","16","35","51","4","31/08/2026 15:45","3m 1f 83y","Hurdle","B","2","5583","0","12903.00","EWGA Handicap Hurdle (GBB Race) (Class B)","","","","0.00","149","4/6331568-13","0","0","0","0.00","0.00","0.00","5","11","41","12.20","26.83","89.74","-4.60","41.63","C","3","15947.00","143","2m 6f 31y","4871","10.64","8.50","P/PHPLPPH-PP","25.00","0","10","10.9","C D","7","0","Hcap-Hdle","Left - Sharp","4yo+,125","10/1","10.00","4","","125","7","7","275","590","315","78","87","83","67","","44","b","m","Snowbelle","Leading Light","b","0","0.00","5","41","60.35","44.91","36.59","19.51","9","3","40.00","80.00","1.00","0.00","0.00","0.00","NO","0.00","Female","44.44","52.61","50.20","51.55","0.00","0.00","0.00","","","2","1"
"31/08/2026","15:45","Cartmel","Shallow River","7.00","8.33","7.50","-15.38","6.50","-8.33","NO","","0.00","","3","Sean Bowen","Olly Murphy","66","181","36","125","77","64","66","C","66","75","60","24","32","56","0","31/08/2026 15:45","3m 1f 83y","Hurdle","B","2","5583","0","12903.00","EWGA Handicap Hurdle (GBB Race) (Class B)","","","","0.00","168","42/31781-635","0","0","0","0.00","0.00","0.00","4","8","24","16.67","33.33","95.24","3.55","94.84","B","2","9823.00","165","2m 7f 70y","5130","16.50","12.00","HH/HHHHH-HHH","0.00","0","10","12.0","D","2","0","Hcap-Hdle","Left - Sharp","4yo+,125","13/2","6.50","4","","125","7","7","322","652","330","91","97","90","52","","36","b","g","Nicola's Girl","Ocovango","p","0","0.00","4","24","65.32","51.61","50.00","29.17","4","1","50.00","75.00","1.00","0.00","0.00","0.00","NO","0.00","Male","0.00","78.18","68.36","51.77","0.00","0.00","0.00","","","",""
"31/08/2026","15:45","Cartmel","Imperial Merlin","6.50","0.00","6.50","18.18","7.50","18.18","NO","","0.00","","7","Sean Quinlan","John Quinn","42","84","167","123","74","60","57","C","42","72","49","20","19","39","2","31/08/2026 15:45","3m 1f 83y","Hurdle","B","2","5583","0","12903.00","EWGA Handicap Hurdle (GBB Race) (Class B)","","","","0.00","166","3/1742745-P1","0","0","0","0.00","0.00","0.00","6","3","23","26.09","13.04","80.95","14.70","48.83","E","4","3697.00","168","3m 26y","5306","19.39","17.00","H/PHHHHPH-HP","13.00","0","9","11.12","","4","0","Hcap-Hdle","Left - Sharp","4yo+,125","8/1","8.00","4","","125","7","7","288","600","312","91","85","83","53","","167","b","g","Silver Charmer","Kalanisi","pWS","0","0.00","6","23","55.04","45.09","30.43","26.09","7","-1","0.00","66.67","1.00","0.00","0.00","0.00","NO","0.00","Male","49.39","53.56","49.43","51.23","0.00","0.00","0.00","","","1","0"
"31/08/2026","15:40","Ripon","English Oak","8.00","7.14","8.50","-20.00","7.00","-14.29","NO","","0.00","","8","Harry Vigors","H Al Jehani","68","100","31","102","81","66","67","B","67","78","66","28","29","57","2","31/08/2026 15:40","1m","Turf","B","2","1760","5","15462.00","Ripon Rowels Handicap (Class B)","","","","0.00","144","9/906020-020","0","0","0","0.00","0.00","0.00","3","6","21","14.29","28.57","0.00","-7.44","257.38","B","2","90195.00","135","1m","1760","110.00","67.00","H/HHHPPH-PHH","6.00","4","6","10.4","D","1","0","Hcap","Right - Sharp","3yo+,105","11/2","5.50","3","","105","9","9","311","573","262","77","73","68","44","31","","b","g","Forest Crown","Wootton Bassett","","0","1.38","3","21","53.68","40.55","33.33","28.57","-3","1","66.67","66.67","1.00","0.00","0.00","0.00","NO","0.00","Male","63.10","64.61","65.67","56.19","0.00","0.00","0.00","","","",""
"31/08/2026","15:35","Epsom","Edward Sexton","4.00","-8.33","3.75","-27.27","3.00","-33.33","NO","","0.00","","12","Mr David Dunsdon","Gary Moore","53","34","24","70","71","54","60","E","61","66","51","0","23","23","0","31/08/2026 15:35","1m 4f 6y","Turf","D","4","2646","0","9778.00","Betfred 'Nifty 50' Amateurs' Derby Handicap (Gentleman Amateur Jockeys) (GBBPlus Race) (Class D)","","","","0.00","148","2/31O677-761","0","0","0","0.00","0.00","0.00","2","2","10","20.00","20.00","0.00","-6.17","42.22","E","5","4222.00","146","1m 6f","3080","2.06","2.00","H/HLLHHH-HHH","0.00","2","6","10.8","","13","0","Hcap-Ama","Left - Sharp / Undulating","4yo+,90","","0.00","4","","90","14","14","165","481","316","72","79","76","89","24","487","gr","g","Minutestomidnight","Jukebox Jury","","0","0.69","2","10","50.39","37.82","30.00","20.00","0","1","50.00","50.00","1.00","0.00","0.00","0.00","NO","0.00","Male","45.56","50.20","49.87","53.88","0.00","0.00","0.00","","","",""
"31/08/2026","15:35","Epsom","Yaa Min","10.00","22.22","12.00","45.45","17.00","77.78","NO","","0.00","","11","Mr Cian Murphy","Hayley Burton","73","40","15","79","73","62","71","D","71","71","61","21","15","36","8","31/08/2026 15:35","1m 4f 6y","Turf","D","4","2646","4","9778.00","Betfred 'Nifty 50' Amateurs' Derby Handicap (Gentleman Amateur Jockeys) (GBBPlus Race) (Class D)","","","","0.00","157","35-16416334","0","0","0","0.00","0.00","0.00","2","1","12","16.67","8.33","0.00","3.00","44.75","D","4","5653.00","141","1m 4f 14y","2654","7.73","6.50","HH-PPPLPPPL","12.00","1","4","11.3","D","8","0","Hcap-Ama","Left - Sharp / Undulating","4yo+,90","13/1","13.00","4","","90","14","14","231","480","249","54","58","97","40","15","","b","g","Wonderful Filly","Frankel","WS","0","0.69","2","12","64.15","45.26","33.33","16.67","2","1","100.00","100.00","1.00","0.00","0.00","0.00","NO","0.00","Male","80.00","40.00","42.54","53.25","0.00","0.00","0.00","","","",""
"31/08/2026","15:35","Epsom","Dancing Tiger","15.00","28.57","19.00","22.22","23.00","57.14","NO","","0.00","","10","Mr Frederick Tett","Roger Teal","51","42","39","75","67","60","60","D","64","64","58","29","17","46","2","31/08/2026 15:35","1m 4f 6y","Turf","D","4","2646","0","9778.00","Betfred 'Nifty 50' Amateurs' Derby Handicap (Gentleman Amateur Jockeys) (GBBPlus Race) (Class D)","","","","0.00","153","52134-16224","0","0","0","0.00","0.00","0.00","2","4","14","14.29","28.57","0.00","-0.50","59.27","E","5","5757.00","130","1m 4f","2640","9.20","8.00","PPLPP-PHHHP","3.00","3","4","10.13","","10","0","Hcap-Ama","Left - Sharp / Undulating","4yo+,90","9/1","9.00","4","","90","14","14","220","464","244","50","65","91","38","39","","b","g","Dream Approach","Starspangledbanner","p","0","1.10","2","14","55.04","40.76","42.86","28.57","10","1","50.00","50.00","1.00","0.00","0.00","0.00","NO","0.00","Male","86.43","75.35","57.76","54.56","0.00","0.00","0.00","","","4","0"
"31/08/2026","15:40","Ripon","Spoken Truth","4.33","-24.92","3.50","-30.00","2.75","-47.45","NO","","0.00","","5","Daniel Tudhope","David O'Meara","74","118","20","85","74","65","65","C","69","71","63","41","25","66","2","31/08/2026 15:40","1m","Turf","B","2","1760","0","15462.00","Ripon Rowels Handicap (Class B)","","","","0.00","127","08-42232643","0","0","0","0.00","0.00","0.00","1","5","17","5.88","29.41","0.00","-14.38","75.00","C","3","13400.00","138","1m 1f 35y","2015","4.14","4.00","HH-HHPHHPHH","6.00","5","5","9.1","BF","6","0","Hcap","Right - Sharp","3yo+,105","7/2","3.50","3","","105","9","9","275","522","247","77","90","79","1","20","","b","g","Joailliere","Frankel","t1","0","1.10","1","17","51.36","39.59","29.41","17.65","-3","-1","0.00","100.00","1.00","0.00","0.00","0.00","NO","0.00","Male","55.47","52.09","55.04","51.57","0.00","0.00","0.00","","","",""
"31/08/2026","15:40","Ripon","Racingbreaks Ryder","9.50","-23.53","7.50","38.46","10.00","5.88","NO","","0.00","","6","Oisin Murphy","Charles Hills","58","115","12","86","78","63","66","D","69","75","61","25","27","52","8","31/08/2026 15:40","1m","Turf","B","2","1760","0","15462.00","Ripon Rowels Handicap (Class B)","","","","0.00","128","637003-8118","0","0","0","0.00","0.00","0.00","7","9","37","18.92","24.32","0.00","14.95","93.12","D","4","6281.00","144","1m","1760","6.40","5.50","HPHLHH-HLPP","24.00","9","6","9.2","D","5","0","Hcap","Right - Sharp","3yo+,105","13/2","6.50","3","","105","9","9","305","626","321","81","99","77","64","12","","b","g","Nisma","Fast Company","","0","0.64","7","37","56.76","44.65","35.14","24.32","3","1","42.86","57.14","1.00","0.00","0.00","0.00","NO","0.00","Male","47.36","52.26","54.43","56.57","0.00","0.00","0.00","","","",""
"31/08/2026","15:40","Ripon","Milteye","13.00","16.67","15.00","-14.29","13.00","0.00","NO","","0.00","","1","Ethan Tindall","Harriet Bethell","66","171","23","83","72","57","61","D","64","68","54","23","43","66","4","31/08/2026 15:40","1m","Turf","B","2","1760","5","15462.00","Ripon Rowels Handicap (Class B)","","","","0.00","125","131261-0185","0","0","0","0.00","0.00","0.00","5","7","29","17.24","24.14","83.33","-9.88","50.51","D","4","5234.00","129","1m","1760","14.50","12.00","PPLHLL-LHPP","12.00","8","6","8.13","CD","7","0","Hcap","Right - Sharp","3yo+,105","7/1","7.00","3","","105","9","9","277","646","369","99","75","95","100","23","751","b","g","Fondie","Cable Bay","","0","1.05","5","29","59.18","45.52","31.03","24.14","-5","1","60.00","80.00","1.00","0.00","0.00","0.00","NO","0.00","Male","89.44","72.21","65.46","64.46","0.00","0.00","0.00","","","",""
"31/08/2026","15:40","Ripon","Mirsky","9.00","-31.25","6.50","18.18","7.50","-18.75","NO","","0.00","","3","Mark Winn","David O'Meara","71","130","11","91","77","69","67","B","67","76","69","25","32","57","6","31/08/2026 15:40","1m","Turf","B","2","1760","0","15462.00","Ripon Rowels Handicap (Class B)","","","","0.00","133","09-31007999","0","0","0","0.00","0.00","0.00","3","2","22","13.64","9.09","0.00","-9.50","266.82","B","2","77310.00","123","7f 192y","1732","121.59","81.00","LP-PHPHPHPL","18.00","6","7","9.7","D","3","0","Hcap","Right - Sharp","3yo+,105","13/2","6.50","3","","105","9","9","320","611","291","77","68","72","74","11","","ch","g","Latice","Siyouni","","0","1.43","3","22","56.61","39.78","45.45","31.82","2","1","0.00","0.00","1.00","0.00","0.00","0.00","NO","0.00","Male","55.47","52.09","55.04","51.57","0.00","0.00","0.00","","","",""
"31/08/2026","15:30","Chepstow","Prince Ali","10.00","0.00","10.00","33.33","13.00","33.33","NO","","0.00","","4","Miss Zoe Lewis","T Faulkner","53","99","20","51","68","58","55","F","53","67","55","30","24","54","4","31/08/2026 15:30","7f 16y","Turf","F","6","1556","7","3768.00","Runtech Ltd Handicap (Div 1) (Class F)","","","","0.00","131","09-78736129","0","0","0","0.00","0.00","0.00","7","10","54","12.96","18.52","100.00","50.50","36.72","F","6","3245.00","127","7f 1y","1541","12.13","11.00","HH-HPHPHPPH","13.00","8","8","9.5","C D","4","0","Hcap","Left - Galloping / Undulating","3yo+,55","13/2","6.50","3","","55","11","11","308","605","297","70","70","76","81","20","1400","br","g","Desert Liaison","Twilight Son","p","0","1.43","7","54","54.51","39.11","37.04","24.07","12","1","28.57","28.57","1.00","0.00","0.00","0.00","NO","0.00","Male","33.97","32.01","38.94","53.67","0.00","0.00","0.00","","","",""
"31/08/2026","15:17","Southwell","Avatar Jet","11.00","-40.00","7.00","-44.50","4.33","-66.70","NO","","0.00","","10","Zak Wheatley","Declan Carroll","59","62","12","65","66","60","60","E","59","65","58","31","13","44","12","31/08/2026 15:17","1m 13y","A/W","F","6","1773","0","3768.00","Festive Fixtures At Southwell Racecourse Handicap (Class F)","","","","0.00","135","4443-013475","0","0","0","0.00","0.00","0.00","2","3","18","11.11","16.67","0.00","-6.00","56.48","E","5","4187.00","138","7f 173y","1713","15.00","15.00","HHPH-PLLLLL","19.00","13","5","9.9","CD","1","0","Hcap","Left - Sharp","4yo+,65","11/1","11.00","4","","65","14","14","272","566","294","78","55","68","93","12","","b","g","Ava Star","Belardo","","0","1.34","2","18","61.62","44.35","33.33","16.67","0","1","50.00","50.00","1.00","0.00","0.00","0.00","NO","0.00","Male","75.40","54.98","59.26","54.90","0.00","0.00","0.00","","","",""
"31/08/2026","15:17","Southwell","Rusheen Boy","17.00","25.00","21.00","40.00","29.00","75.00","NO","","0.00","","1","Sean Levey","Julia and Shelley Birkett","51","140","34","63","64","57","57","F","56","64","55","33","13","46","4","31/08/2026 15:17","1m 13y","A/W","F","6","1773","0","3768.00","Festive Fixtures At Southwell Racecourse Handicap (Class F)","","","","0.00","133","4544-183155","0","0","0","0.00","0.00","0.00","6","5","34","17.65","14.71","0.00","1.07","36.98","F","6","3768.00","141","7f 3y","1543","14.37","13.00","PPPP-LPHPPH","6.00","3","5","9.7","C","4","0","Hcap","Left - Sharp","4yo+,65","10/1","10.00","4","","65","14","14","245","532","287","76","86","83","42","34","","b","g","Displaying Amber","Coach House","t","0","1.06","6","34","58.15","41.62","20.59","17.65","8","3","33.33","50.00","1.00","0.00","0.00","0.00","NO","0.00","Male","27.64","40.00","39.67","43.93","0.00","0.00","0.00","","","",""
"31/08/2026","15:17","Southwell","Bajan Bandit","8.00","0.00","8.00","14.29","9.00","14.29","NO","","0.00","","2","Paddy Bradley","Patrick Morris","58","92","11","60","75","61","61","E","58","72","59","31","47","78","6","31/08/2026 15:17","1m 13y","A/W","F","6","1773","0","3768.00","Festive Fixtures At Southwell Racecourse Handicap (Class F)","","","","0.00","130","0466685232","0","0","0","0.00","0.00","0.00","6","9","52","11.54","17.31","0.00","8.50","67.53","F","6","3245.00","135","1m 1y","1761","5.81","5.00","PPHHPHPPPP","10.00","4","6","9.4","CD","11","0","Hcap","Left - Sharp","4yo+,65","11/1","11.00","4","","65","14","14","285","396","111","46","81","61","-77","11","","b","g","Dirayah","Oasis Dream","vWS","0","1.02","6","52","49.56","35.68","21.15","13.46","22","3","16.67","16.67","1.00","0.00","0.00","0.00","NO","0.00","Male","50.91","65.53","52.05","42.32","0.00","0.00","0.00","","","",""
"31/08/2026","15:17","Southwell","Mr Fustic","23.00","27.27","29.00","17.86","34.00","50.00","NO","","0.00","","6","Marco Ghiani","Andi Brown","47","67","104","57","68","57","57","F","61","68","56","29","17","46","0","31/08/2026 15:17","1m 13y","A/W","F","6","1773","0","3768.00","Festive Fixtures At Southwell Racecourse Handicap (Class F)","","","","0.00","127","487796-3145","0","0","0","0.00","0.00","0.00","6","6","38","15.79","15.79","0.00","3.00","36.42","F","6","3454.00","135","7f 135y","1675","11.50","9.00","HHHHHH-HHHH","0.00","10","8","9.1","CD","14","0","Hcap","Left - Sharp","4yo+,65","12/1","12.00","4","","65","14","14","198","482","284","85","92","59","48","104","","b","g","Marion Antoinette","Epaulette","tp","0","1.09","6","38","54.62","39.05","34.21","21.05","16","1","0.00","0.00","1.00","0.00","0.00","0.00","NO","0.00","Male","0.00","0.00","0.00","32.71","0.00","0.00","0.00","","","5","0"
"31/08/2026","15:17","Southwell","Portman Blue","11.00","20.00","13.00","0.00","13.00","20.00","NO","","0.00","","11","Luke Morris","Joseph Parr","54","55","32","63","59","55","54","E","54","58","53","21","7","28","2","31/08/2026 15:17","1m 13y","A/W","F","6","1773","0","3768.00","Festive Fixtures At Southwell Racecourse Handicap (Class F)","","","","0.00","133","33548666","0","0","0","0.00","0.00","0.00","0","2","8","0.00","25.00","0.00","-8.00","0.00","F","6","3768.00","133","1m 142y","1902","4.88","4.33","HPPHHHPH","3.00","1","4","9.7","BF","5","0","Hcap","Left - Sharp","4yo+,65","16/1","16.00","4","","65","14","14","155","358","203","74","69","77","-17","32","","b","g","Oh Happy Days","Sergei Prokofiev","t","0","0.89","0","8","53.46","32.74","25.00","12.50","0","1","0.00","0.00","1.00","0.00","0.00","0.00","NO","0.00","Male","0.00","52.38","47.06","48.48","0.00","0.00","0.00","","","",""
"31/08/2026","15:17","Southwell","Soames Forsyte","23.00","0.00","23.00","-18.18","19.00","-18.18","NO","","0.00","","9","Tom Eaves","Michael Herrington","53","66","26","60","70","60","56","F","54","68","58","30","15","45","0","31/08/2026 15:17","1m 13y","A/W","F","6","1773","0","3768.00","Festive Fixtures At Southwell Racecourse Handicap (Class F)","","","","0.00","130","7-818455065","0","0","0","0.00","0.00","0.00","7","9","55","12.73","16.36","0.00","24.00","46.28","E","5","4187.00","123","1m 6y","1766","14.93","13.00","H-HHHPHHHHH","0.00","2","7","9.4","CD","10","0","Hcap","Left - Sharp","4yo+,65","12/1","12.00","4","","65","14","14","216","448","232","79","51","73","29","26","","b","g","Fleur Forsyte","Siyouni","pWS","0","1.10","7","55","52.88","36.45","25.45","20.00","15","3","42.86","42.86","1.00","0.00","0.00","0.00","NO","0.00","Male","61.12","52.95","55.40","59.15","0.00","0.00","0.00","","","",""
"31/08/2026","15:17","Southwell","Relevant Range","13.00","33.33","17.00","0.00","17.00","33.33","NO","","0.00","","4","Elle-May Croot","Ivan Furtado","65","88","32","63","69","58","61","F","65","67","57","32","38","70","4","31/08/2026 15:17","1m 13y","A/W","F","6","1773","5","3768.00","Festive Fixtures At Southwell Racecourse Handicap (Class F)","","","","0.00","133","6340862614","0","0","0","0.00","0.00","0.00","5","11","49","10.20","22.45","100.00","20.03","52.78","E","5","4187.00","124","1m 75y","1835","14.50","10.00","HHHHHPHHPP","6.00","11","7","9.7","CD","3","0","Hcap","Left - Sharp","4yo+,65","11/1","11.00","4","","65","14","14","281","417","136","53","43","61","-21","32","825","b","g","Leala","Starspangledbanner","","0","1.07","5","49","55.34","38.86","30.61","16.33","15","3","20.00","40.00","1.00","0.00","0.00","0.00","NO","0.00","Male","50.46","42.35","51.86","52.91","0.00","0.00","0.00","","","",""
"31/08/2026","15:17","Southwell","Just Typical","5.50","-26.00","4.33","-9.91","4.00","-33.33","NO","","0.00","","6","Billy Loughnane","Ian Williams","63","67","25","61","67","59","61","E","61","66","56","25","19","44","6","31/08/2026 15:17","1m 13y","A/W","F","6","1773","0","3768.00","Festive Fixtures At Southwell Racecourse Handicap (Class F)","","","","0.00","131","37035-58434","0","0","0","0.00","0.00","0.00","6","8","37","16.22","21.62","0.00","-1.50","37.25","E","5","5234.00","131","1m","1760","4.70","4.33","HHHHH-HHPPP","10.00","12","5","9.5","CD","9","0","Hcap","Left - Sharp","4yo+,65","14/1","14.00","4","","65","14","14","260","541","281","69","91","85","36","25","","b","g","Just Like A Woman","Territories","t","0","2.01","6","37","58.89","43.98","27.03","21.62","5","-1","50.00","66.67","1.00","0.00","0.00","0.00","NO","0.00","Male","38.29","42.16","45.54","47.08","0.00","0.00","0.00","","","",""
"31/08/2026","15:17","Southwell","Special Breeze","17.00","12.50","19.00","11.11","21.00","25.00","NO","","0.00","","12","Kieran O'Neill","Pam Sly","46","49","103","58","54","46","51","E","54","54","47","12","3","15","10","31/08/2026 15:17","1m 13y","A/W","F","6","1773","0","3768.00","Festive Fixtures At Southwell Racecourse Handicap (Class F)","","","","0.00","128","094-657","0","0","0","0.00","0.00","0.00","0","0","6","0.00","0.00","0.00","-6.00","0.00","E","5","4397.00","126","1m 2f 23y","2223","14.87","13.00","HPH-LLP","16.00","7","4","9.2","","12","0","Hcap","Left - Sharp","4yo+,65","28/1","28.00","4","","65","14","14","139","279","140","65","46","86","-57","103","","b","f","Specialty","Bated Breath","WS1","0","0.89","0","6","21.02","8.57","50.00","50.00","4","3","0.00","0.00","1.00","0.00","0.00","0.00","NO","0.00","Female","50.00","50.00","55.24","59.84","0.00","0.00","0.00","","","7","0"
"31/08/2026","15:10","Cartmel","Ballyearl","19.00","11.11","21.00","65.00","34.00","83.33","NO","","0.00","","8","Danny McMenamin","Laura Morgan","53","91","41","105","67","52","52","E","53","61","43","17","25","42","4","31/08/2026 15:10","2m 6f 31y","Hurdle","E","4","4871","0","4251.00","Campbell & Rowley Handicap Hurdle (Class E)","","","","0.00","158","6/9160-P8","0","0","0","0.00","0.00","0.00","1","0","7","14.29","0.00","85.71","-0.50","60.00","C","3","9000.00","151","2m 1f 89y","3829","31.06","26.00","H/PPPH-PP","9.00","0","5","11.4","","5","0","Hcap-Hdle","Left - Sharp","4yo+,115","16/1","16.00","4","","115","13","13","254","547","293","71","83","91","48","","41","b","g","Esmeria Bellevue","Buck's Boum","h","0","0.00","1","7","43.35","27.64","42.86","42.86","1","1","0.00","0.00","1.00","0.00","0.00","0.00","NO","0.00","Male","85.87","57.25","57.25","51.13","0.00","0.00","0.00","","","",""
"31/08/2026","15:10","Cartmel","Fairlawn Skipper","4.50","14.29","5.00","0.00","5.00","14.29","NO","","0.00","","9","Mr S Fenelon","Mickey Bowen","60","71","42","108","70","52","45","G","47","64","49","29","30","59","2","31/08/2026 15:10","2m 6f 31y","Hurdle","E","4","4871","5","4251.00","Campbell & Rowley Handicap Hurdle (Class E)","","","","0.00","161","3/123334-901","0","0","0","0.00","0.00","0.00","2","1","10","20.00","10.00","100.00","2.50","29.55","G","5","3459.00","163","2m 6f 31y","4871","10.00","9.00","P/LLPLHP-HHP","4.00","0","6","11.7","CD","2","0","Hcap-Hdle","Left - Sharp","4yo+,115","9/1","9.00","4","","115","13","13","248","559","311","93","54","70","94","","42","b","g","Joe's Island","Schiaparelli","","0","0.00","2","10","40.81","32.45","30.00","20.00","2","-1","50.00","50.00","1.00","0.00","0.00","0.00","NO","0.00","Male","67.19","65.43","58.71","54.42","0.00","0.00","0.00","","","1","0"
"31/08/2026","15:17","Southwell","Peaceful Spirit","15.00","57.14","23.00","127.27","51.00","257.14","NO","","0.00","","13","Alistair Rawlinson","Lawrence Mullaney","43","39","15","62","62","57","54","E","57","57","54","10","10","20","4","31/08/2026 15:17","1m 13y","A/W","F","6","1773","0","3768.00","Festive Fixtures At Southwell Racecourse Handicap (Class F)","","","","0.00","132","6/4-6","0","0","0","0.00","0.00","0.00","0","0","3","0.00","0.00","0.00","-3.00","0.00","D","4","5400.00","131","1m 14y","1774","55.00","29.00","P/H-P","6.00","9","4","9.6","","7","0","Hcap","Left - Sharp","4yo+,65","40/1","40.00","4","","65","14","14","171","328","157","48","65","46","-2","15","","b","f","Tranquil Spirit","Phoenix Of Spain","","0","0.61","0","3","46.36","22.16","0.00","0.00","-1","-1","0.00","0.00","1.00","0.00","0.00","0.00","NO","0.00","Female","24.44","25.56","44.94","34.94","0.00","0.00","0.00","","","",""
"31/08/2026","15:17","Southwell","Volto Di Medusa","7.50","-15.38","6.50","27.27","8.00","7.69","NO","","0.00","","5","Cieren Fallon","Jack Jones","55","75","32","64","66","56","50","F","51","64","54","36","28","64","4","31/08/2026 15:17","1m 13y","A/W","F","6","1773","0","3768.00","Festive Fixtures At Southwell Racecourse Handicap (Class F)","","","","0.00","134","6-350791072","0","0","0","0.00","0.00","0.00","3","5","25","12.00","20.00","0.00","-2.50","39.66","F","6","3768.00","136","1m 142y","1902","23.54","15.00","P-PHHHHPHPP","6.00","6","5","9.8","CD","2","0","Hcap","Left - Sharp","4yo+,65","9/1","9.00","4","","65","14","14","249","557","308","94","84","80","50","32","","b","g","Simply Fate","Ten Sovereigns","b","0","0.98","3","25","54.48","38.17","20.00","16.00","-1","-1","0.00","0.00","1.00","0.00","0.00","0.00","NO","0.00","Male","45.83","48.75","50.35","48.03","0.00","0.00","0.00","","","",""
"31/08/2026","15:17","Southwell","Izzari","5.50","11.11","6.00","-10.00","5.50","0.00","NO","","0.00","","3","Andrew Mullen","Iain Jardine","51","90","20","63","70","60","54","E","51","69","59","38","41","79","0","31/08/2026 15:17","1m 13y","A/W","F","6","1773","0","3768.00","Festive Fixtures At Southwell Racecourse Handicap (Class F)","","","","0.00","133","146-4800692","0","0","0","0.00","0.00","0.00","3","3","24","12.50","12.50","0.00","7.50","65.07","F","6","3611.00","133","7f 173y","1713","4.94","4.33","HHH-HLHHHHH","0.00","14","5","9.7","D","6","0","Hcap","Left - Sharp","4yo+,65","9/1","9.00","4","","65","14","14","274","470","196","76","70","76","-26","20","","b","g","Izzy","Areion","","0","0.00","3","24","48.59","32.60","41.67","33.33","4","1","66.67","100.00","1.00","0.00","0.00","0.00","NO","0.00","Male","41.02","54.10","54.06","55.12","0.00","0.00","0.00","","","",""
"31/08/2026","15:17","Southwell","Aim For The Bull","6.50","18.18","7.50","115.38","15.00","154.55","NO","","0.00","","6","Rob Hornby","Mike Murphy","55","67","63","57","67","55","56","F","55","64","54","39","54","93","4","31/08/2026 15:17","1m 13y","A/W","F","6","1773","0","3768.00","Festive Fixtures At Southwell Racecourse Handicap (Class F)","","","","0.00","127","2-571714411","0","0","0","0.00","0.00","0.00","4","6","26","15.38","23.08","0.00","6.00","36.90","F","6","3768.00","135","1m 31y","1791","8.00","4.00","P-HHPPPHHPP","6.00","8","4","9.1","C D","13","0","Hcap","Left - Sharp","4yo+,65","17/2","8.50","4","","65","14","14","252","497","245","68","61","80","36","63","","ch","g","Ultimate Aim","Showcasing","p","0","1.06","4","26","60.70","46.55","30.77","19.23","2","3","25.00","25.00","1.00","0.00","0.00","0.00","NO","0.00","Male","40.00","33.17","26.23","37.84","0.00","0.00","0.00","","","1","0"
"31/08/2026","15:17","Southwell","Aspull","26.00","32.00","34.00","51.52","51.00","100.00","NO","","0.00","","14","Grace McEntee","Phil McEntee","51","25","9","61","69","52","51","E","51","67","54","12","10","22","6","31/08/2026 15:17","1m 13y","A/W","F","6","1773","0","3768.00","Festive Fixtures At Southwell Racecourse Handicap (Class F)","","","","0.00","131","1329-06057","0","0","0","0.00","0.00","0.00","1","2","9","11.11","22.22","0.00","-1.50","48.60","D","4","6442.00","125","5f","1100","55.00","34.00","PPLP-PHPLH","10.00","5","4","9.5","","8","0","Hcap","Left - Sharp","4yo+,65","28/1","28.00","4","","65","14","14","203","367","164","45","52","59","8","9","","b","g","Hilldale","Invincible Spirit","h","0","1.23","1","9","33.26","27.61","44.44","33.33","-1","1","100.00","100.00","1.00","0.00","0.00","0.00","NO","0.00","Male","59.82","24.11","18.64","16.73","0.00","0.00","0.00","","","",""
